lambda,x,density
-2.5,1.8018018018018012,0.1302561236193618
-2.5,1.8178178178178186,0.12805809108249866
-2.5,1.8338338338338342,0.12586882855772313
-2.5,1.84984984984985,0.12368907018127355
-2.5,1.8658658658658656,0.12151953786437031
-2.5,1.8818818818818812,0.1193609406484083
-2.5,1.8978978978978986,0.11721397408480853
-2.5,1.9139139139139143,0.11507931964030264
-2.5,1.92992992992993,0.11295764412835348
-2.5,1.9459459459459456,0.11084959916735929
-2.5,1.9619619619619613,0.10875582066621432
-2.5,1.9779779779779787,0.10667692833773763
-2.5,1.9939939939939944,0.10461352524041721
-2.5,2.01001001001001,0.10256619734884566
-2.5,2.0260260260260257,0.10053551315316699
-2.5,2.0420420420420413,0.09852202328778172
-2.5,2.0580580580580587,0.09652626018949824
-2.5,2.0740740740740744,0.09454873778525513
-2.5,2.09009009009009,0.0925899512094732
-2.5,2.1061061061061057,0.09065037655104233
-2.5,2.1221221221221214,0.08873047062988144
-2.5,2.138138138138139,0.08683067080295559
-2.5,2.1541541541541545,0.0849513947995775
-2.5,2.17017017017017,0.08309304058576156
-2.5,2.1861861861861858,0.08125598625735204
-2.5,2.2022022022022014,0.07944058996158822
-2.5,2.218218218218219,0.07764718984672346
-2.5,2.2342342342342345,0.07587610403926758
-2.5,2.25025025025025,0.07412763064837156
-2.5,2.266266266266266,0.07240204779683732
-2.5,2.2822822822822815,0.07069961367818639
-2.5,2.298298298298299,0.06902056663918642
-2.5,2.3143143143143146,0.06736512528719632
-2.5,2.33033033033033,0.06573348862165342
-2.5,2.346346346346346,0.0641258361889994
-2.5,2.3623623623623615,0.06254232826030501
-2.5,2.378378378378379,0.060983106030829785
-2.5,2.3943943943943946,0.0594482918407276
-2.5,2.4104104104104103,0.057937989416081914
-2.5,2.426426426426426,0.056452284129440485
-2.5,2.4424424424424416,0.054991243278994545
-2.5,2.458458458458459,0.053554916385535244
-2.5,2.4744744744744747,0.05214333550630634
-2.5,2.4904904904904903,0.050756515564857406
-2.5,2.506506506506506,0.04939445469599867
-2.5,2.5225225225225216,0.048057134604946
-2.5,2.538538538538539,0.04674452093974294
-2.5,2.5545545545545547,0.04545656367604437
-2.5,2.5705705705705704,0.04419319751334263
-2.5,2.586586586586586,0.04295434228172412
-2.5,2.6026026026026017,0.04173990335824219
-2.5,2.618618618618619,0.040549772092001
-2.5,2.6346346346346348,0.03938382623705204
-2.5,2.6506506506506504,0.038241930392211215
-2.5,2.666666666666666,0.03712393644691989
-2.5,2.6826826826826817,0.03602968403228122
-2.5,2.698698698698699,0.0349590009764189
-2.5,2.714714714714715,0.03391170376332167
-2.5,2.7307307307307305,0.032887597994350246
-2.5,2.746746746746746,0.03188647885160631
-2.5,2.762762762762762,0.03090813156237771
-2.5,2.778778778778779,0.029952331863896953
-2.5,2.794794794794795,0.029018846467671312
-2.5,2.8108108108108105,0.028107433522663126
-2.5,2.826826826826826,0.027217843076625732
-2.5,2.8428428428428436,0.026349817534920696
-2.5,2.8588588588588593,0.02550309211616963
-2.5,2.874874874874875,0.02467739530411642
-2.5,2.8908908908908906,0.02387244929510516
-2.5,2.9069069069069062,0.023087970440601804
-2.5,2.9229229229229237,0.022323669684216712
-2.5,2.9389389389389393,0.021579252992711566
-2.5,2.954954954954955,0.02085442178050045
-2.5,2.9709709709709706,0.02014887332718472
-2.5,2.9869869869869863,0.019462301187686232
-2.5,3.0030030030030037,0.018794395594572567
-2.5,3.0190190190190194,0.018144843852195447
-2.5,3.035035035035035,0.01751333072228946
-2.5,3.0510510510510507,0.016899538800707915
-2.5,3.0670670670670663,0.016303148884997253
-2.5,3.0830830830830838,0.01572384033253952
-2.5,3.0990990990990994,0.0151612914090188
-2.5,3.115115115115115,0.014615179626992112
-2.5,3.1311311311311307,0.014085182074373188
-2.5,3.1471471471471464,0.013570975732660322
-2.5,3.163163163163164,0.013072237784765248
-2.5,3.1791791791791795,0.012588645912324033
-2.5,3.195195195195195,0.012119878582393133
-2.5,3.211211211211211,0.011665615323458459
-2.5,3.2272272272272264,0.011225536990705505
-2.5,3.243243243243244,0.010799326020520899
-2.5,3.2592592592592595,0.010386666674216536
-2.5,3.275275275275275,0.009987245270986229
-2.5,3.291291291291291,0.009600750410125836
-2.5,3.3073073073073065,0.009226873182564268
-2.5,3.323323323323324,0.008865307371771576
-2.5,3.3393393393393396,0.008515749644126843
-2.5,3.3553553553553552,0.008177899728843937
-2.5,3.371371371371371,0.007851460587569598
-2.5,3.3873873873873865,0.007536138573781347
-2.5,3.403403403403404,0.007231643582127044
-2.5,3.4194194194194196,0.006937689187860431
-2.5,3.4354354354354353,0.00665399277653832
-2.5,3.451451451451451,0.00638027566415735
-2.5,3.4674674674674666,0.00611626320791714
-2.5,3.483483483483484,0.005861684907806948
-2.5,3.4994994994994997,0.005616274499221531
-2.5,3.5155155155155153,0.005379770036819165
-2.5,3.531531531531531,0.005151913969843016
-2.5,3.5475475475475466,0.004932453209132305
-2.5,3.563563563563564,0.004721139186056029
-2.5,3.5795795795795797,0.00451772790360685
-2.5,3.5955955955955954,0.004321979979896543
-2.5,3.611611611611611,0.004133660684298782
-2.5,3.6276276276276267,0.0039525399664871105
-2.5,3.643643643643644,0.0037783924786187126
-2.5,3.65965965965966,0.0036109975909161865
-2.5,3.6756756756756754,0.0034501394009002727
-2.5,3.691691691691691,0.003295606736527596
-2.5,3.7077077077077067,0.0031471931534868087
-2.5,3.723723723723724,0.0030046969269063584
-2.5,3.73973973973974,0.0028679210377259828
-2.5,3.7557557557557555,0.002736673153982221
-2.5,3.771771771771771,0.0026107656072568426
-2.5,3.7877877877877886,0.0024900153645340904
-2.5,3.8038038038038042,0.0023742439957102767
-2.5,3.81981981981982,0.0022632776369957675
-2.5,3.8358358358358355,0.0021569469504463122
-2.5,3.851851851851851,0.002055087079856385
-2.5,3.8678678678678686,0.001957537603243389
-2.5,3.8838838838838843,0.0018641424821470836
-2.5,3.8998998998999,0.0017747500079637719
-2.5,3.9159159159159156,0.0016892127455302246
-2.5,3.9319319319319312,0.0016073874741668892
-2.5,3.9479479479479487,0.001529135126384821
-2.5,3.9639639639639643,0.0014543207244553213
-2.5,3.97997997997998,0.0013828133150354846
-2.5,3.9959959959959956,0.0013144859020374647
-2.5,4.012012012012011,0.0012492153779230832
-2.5,4.028028028028029,0.0011868824535997097
-2.5,4.044044044044044,0.0011273715870873046
-2.5,4.06006006006006,0.0010705709111203541
-2.5,4.076076076076076,0.0010163721598425751
-2.5,4.092092092092091,0.0009646705947459396
-2.5,4.108108108108109,0.000915364929999593
-2.5,4.124124124124124,0.0008683572573081296
-2.5,4.14014014014014,0.0008235529704325076
-2.5,4.156156156156156,0.0007808606895010451
-2.5,4.172172172172171,0.0007401921852317379
-2.5,4.188188188188189,0.0007014623031813233
-2.5,4.2042042042042045,0.0006645888881306322
-2.5,4.22022022022022,0.0006294927087099155
-2.5,4.236236236236236,0.0005960973823622489
-2.5,4.2522522522522515,0.0005643293007374008
-2.5,4.268268268268269,0.0005341175556031073
-2.5,4.2842842842842845,0.0005053938653553155
-2.5,4.3003003003003,0.00047809250220361344
-2.5,4.316316316316316,0.0004521502201030367
-2.5,4.3323323323323315,0.00042750618349830506
-2.5,4.348348348348349,0.00040410189694171505
-2.5,4.364364364364365,0.0003818811356411704
-2.5,4.38038038038038,0.0003607898769901675
-2.5,4.396396396396396,0.00034077623312717234
-2.5,4.4124124124124116,0.00032179038456742594
-2.5,4.428428428428429,0.00030378451494608494
-2.5,4.444444444444445,0.00028671274690758174
-2.5,4.46046046046046,0.00027053107917217475
-2.5,4.476476476476476,0.0002551973248070068
-2.5,4.492492492492492,0.00024067105072534767
-2.5,4.508508508508509,0.00022691351843431452
-2.5,4.524524524524525,0.00021388762604808683
-2.5,4.54054054054054,0.0002015578515804863
-2.5,4.556556556556556,0.0001898901975278578
-2.5,4.572572572572572,0.00017885213675031562
-2.5,4.588588588588589,0.00016841255965675375
-2.5,4.604604604604605,0.00015854172269647924
-2.5,4.62062062062062,0.00014921119815789502
-2.5,4.636636636636636,0.0001403938252724315
-2.5,4.652652652652652,0.0001320636626197535
-2.5,4.668668668668669,0.00012419594182828565
-2.5,4.684684684684685,0.00011676702256322409
-2.5,4.7007007007007005,0.00010975434879243423
-2.5,4.716716716716716,0.00010313640631903512
-2.5,4.732732732732732,9.689268156792827e-05
-2.5,4.748748748748749,9.100362161214974e-05
-2.5,4.764764764764765,8.545059542363633e-05
-2.5,4.7807807807807805,8.02158563318035e-05
-2.5,4.796796796796796,7.52825056722793e-05
-2.5,4.812812812812812,7.063445760713769e-05
-2.5,4.828828828828829,6.625640509710836e-05
-2.5,4.844844844844845,6.213378700544601e-05
-2.5,4.8608608608608606,5.8252756312434505e-05
-2.5,4.876876876876876,5.4600149418896465e-05
-2.5,4.892892892892894,5.1163456516527764e-05
-2.5,4.908908908908909,4.7930793002427576e-05
-2.5,4.924924924924925,4.489087191479352e-05
-2.5,4.940940940940941,4.203297736645094e-05
-2.5,4.956956956956956,3.934693895261574e-05
-2.5,4.972972972972974,3.68231071091097e-05
-2.5,4.988988988988989,3.445232939711359e-05
-2.5,5.005005005005005,3.222592769046269e-05
-2.5,5.021021021021021,3.0135676241473133e-05
-2.5,5.037037037037036,2.817378060130335e-05
-2.5,5.053053053053054,2.6332857370929387e-05
-2.5,5.069069069069069,2.4605914758925877e-05
-2.5,5.085085085085085,2.2986333922391206e-05
-2.5,5.101101101101101,2.1467851067551712e-05
-2.5,5.117117117117116,2.0044540286795568e-05
-2.5,5.133133133133134,1.8710797109143376e-05
-2.5,5.1491491491491495,1.7461322741446105e-05
-2.5,5.165165165165165,1.6291108977904934e-05
-2.5,5.181181181181181,1.5195423755845978e-05
-2.5,5.197197197197196,1.416979733602976e-05
-2.5,5.213213213213214,1.3210009086152587e-05
-2.5,5.2292292292292295,1.2312074846584956e-05
-2.5,5.245245245245245,1.1472234857795815e-05
-2.5,5.261261261261261,1.068694222933292e-05
-2.5,5.2772772772772765,9.952851930655232e-06
-2.5,5.293293293293294,9.266810284554623e-06
-2.5,5.3093093093093096,8.625844944351263e-06
-2.5,5.325325325325325,8.02715533649883e-06
-2.5,5.341341341341341,7.4681035506975385e-06
-2.5,5.3573573573573565,6.946205660072348e-06
-2.5,5.373373373373374,6.459123454440508e-06
-2.5,5.38938938938939,6.004656570157999e-06
-2.5,5.405405405405405,5.580735000500249e-06
-2.5,5.421421421421421,5.18541197099906e-06
-2.5,5.437437437437437,4.816857164619499e-06
-2.5,5.453453453453454,4.473350282122245e-06
-2.5,5.46946946946947,4.153274923413607e-06
-2.5,5.485485485485485,3.855112776137421e-06
-2.5,5.501501501501501,3.5774380982120663e-06
-2.5,5.517517517517517,3.318912481456278e-06
-2.5,5.533533533533534,3.078279883883837e-06
-2.5,5.54954954954955,2.8543619186763468e-06
-2.5,5.565565565565565,2.6460533882639425e-06
-2.5,5.581581581581581,2.4523180523592115e-06
-2.5,5.597597597597597,2.2721846191943223e-06
-2.5,5.613613613613614,2.1047429496097195e-06
-2.5,5.62962962962963,1.9491404640318005e-06
-2.5,5.645645645645645,1.8045787427566668e-06
-2.5,5.661661661661661,1.6703103103291359e-06
-2.5,5.677677677677677,1.5456355951674052e-06
-2.5,5.693693693693694,1.429900055936844e-06
-2.5,5.70970970970971,1.322491466519755e-06
-2.5,5.7257257257257255,1.2228373517614058e-06
-2.5,5.741741741741741,1.1304025664974987e-06
-2.5,5.757757757757757,1.0446870106825659e-06
-2.5,5.773773773773774,9.652234737444143e-07
-2.5,5.78978978978979,8.915756015855495e-07
-2.5,5.8058058058058055,8.233359799388344e-07
-2.5,5.821821821821821,7.601243280621248e-07
-2.5,5.837837837837839,7.015857970241776e-07
-2.5,5.853853853853854,6.473893670932483e-07
-2.5,5.86986986986987,5.972263389893486e-07
-2.5,5.885885885885886,5.508089140023896e-07
-2.5,5.901901901901901,5.078688582103989e-07
-2.5,5.917917917917919,4.6815624625589444e-07
-2.5,5.933933933933934,4.314382803537378e-07
-2.5,5.94994994994995,3.9749818041085134e-07
-2.5,5.965965965965966,3.6613414133735474e-07
-2.5,5.981981981981981,3.3715835381979305e-07
-2.5,5.997997997997999,3.103960850107431e-07
-2.5,6.014014014014014,2.8568481576521295e-07
-2.5,6.03003003003003,2.6287343122300787e-07
-2.5,6.046046046046046,2.418214616981509e-07
-2.5,6.062062062062061,2.2239837099123954e-07
-2.5,6.078078078078079,2.0448288938896792e-07
-2.5,6.094094094094094,1.8796238875682373e-07
-2.5,6.11011011011011,1.727322972665127e-07
-2.5,6.126126126126126,1.5869555142921507e-07
-2.5,6.142142142142141,1.4576208322938533e-07
-2.5,6.158158158158159,1.3384834027183094e-07
-2.5,6.1741741741741745,1.2287683696736362e-07
-2.5,6.19019019019019,1.1277573488956553e-07
-2.5,6.206206206206206,1.0347845053747417e-07
-2.5,6.222222222222221,9.49232888362763e-08
-2.5,6.238238238238239,8.705310080075412e-08
-2.5,6.2542542542542545,7.981496387433846e-08
-2.5,6.27027027027027,7.315988354037894e-08
-2.5,6.286286286286286,6.704251488187427e-08
-2.5,6.3023023023023015,6.142090284148036e-08
-2.5,6.318318318318319,5.6256240005404184e-08
-2.5,6.334334334334335,5.15126408028867e-08
-2.5,6.35035035035035,4.715693107754943e-08
-2.5,6.366366366366366,4.3158452048115184e-08
-2.5,6.3823823823823815,3.9488877733991326e-08
-2.5,6.398398398398399,3.612204497614183e-08
-2.5,6.414414414414415,3.303379523565612e-08
-2.5,6.43043043043043,3.0201827401604634e-08
-2.5,6.446446446446446,2.7605560886290768e-08
-2.5,6.462462462462462,2.5226008329960582e-08
-2.5,6.478478478478479,2.3045657278573774e-08
-2.5,6.494494494494495,2.104836023746021e-08
-2.5,6.51051051051051,1.9219232540705e-08
-2.5,6.526526526526526,1.754455751104486e-08
-2.5,6.542542542542542,1.601169841799069e-08
-2.5,6.558558558558559,1.4609016772949426e-08
-2.5,6.574574574574575,1.3325796529376684e-08
-2.5,6.59059059059059,1.215217378354466e-08
-2.5,6.606606606606606,1.1079071597456951e-08
-2.5,6.622622622622622,1.0098139589848438e-08
-2.5,6.638638638638639,9.201697964172475e-09
-2.5,6.654654654654655,8.382685664065036e-09
-2.5,6.67067067067067,7.634612367062661e-09
-2.5,6.686686686686686,6.9515140464125935e-09
-2.5,6.702702702702702,6.327911848707063e-09
-2.5,6.718718718718719,5.758774051873182e-09
-2.5,6.734734734734735,5.239480883809583e-09
-2.5,6.7507507507507505,4.765791996740369e-09
-2.5,6.766766766766766,4.333816406214854e-09
-2.5,6.782782782782782,3.9399847166628836e-09
-2.5,6.798798798798799,3.5810234675791257e-09
-2.5,6.814814814814815,3.2539314457960843e-09
-2.5,6.8308308308308305,2.955957819962814e-09
-2.5,6.846846846846846,2.6845819633181824e-09
-2.5,6.862862862862862,2.4374948401704642e-09
-2.5,6.878878878878879,2.2125818402126038e-09
-2.5,6.894894894894895,2.007906952947303e-09
-2.5,6.910910910910911,1.8216981821036485e-09
-2.5,6.926926926926926,1.652334107031739e-09
-2.5,6.942942942942944,1.49833150469084e-09
-2.5,6.958958958958959,1.358333952033227e-09
-2.5,6.974974974974975,1.2311013343542667e-09
-2.5,6.990990990990991,1.1155001905580503e-09
-2.5,7.007007007007006,1.0104948312993356e-09
-2.5,7.023023023023024,9.151391706316791e-10
-2.5,7.039039039039039,8.285692161391329e-10
-2.5,7.055055055055055,7.499961665756559e-10
-2.5,7.071071071071071,6.78700069802183e-10
-2.5,7.087087087087086,6.140239973134891e-10
-2.5,7.103103103103104,5.553686949036947e-10
-2.5,7.119119119119119,5.021876720459599e-10
-2.5,7.135135135135135,4.5398269537395474e-10
-2.5,7.151151151151151,4.1029965426463114e-10
-2.5,7.167167167167166,3.7072476894633696e-10
-2.5,7.183183183183184,3.3488111380679154e-10
-2.5,7.1991991991991995,3.024254306630291e-10
-2.5,7.215215215215215,2.730452086914319e-10
-2.5,7.231231231231231,2.4645600951087224e-10
-2.5,7.2472472472472464,2.2239901757508553e-10
-2.5,7.263263263263264,2.0063879757125924e-10
-2.5,7.2792792792792795,1.8096124194858172e-10
-2.5,7.295295295295295,1.631716930212535e-10
-2.5,7.311311311311311,1.4709322531273365e-10
-2.5,7.3273273273273265,1.3256507493848296e-10
-2.5,7.343343343343344,1.1944120386998225e-10
-2.5,7.35935935935936,1.0758898788913867e-10
-2.5,7.375375375375375,9.688801793517735e-11
-2.5,7.391391391391391,8.722900537099546e-11
-2.5,7.4074074074074066,7.851278245757775e-11
-2.5,7.423423423423424,7.064939002815603e-11
-2.5,7.43943943943944,6.355724500253816e-11
-2.5,7.455455455455455,5.7162380980416406e-11
-2.5,7.471471471471471,5.1397755704286894e-11
-2.5,7.487487487487487,4.6202619691195033e-11
-2.5,7.503503503503504,4.1521940801214836e-11
-2.5,7.51951951951952,3.730587994226044e-11
-2.5,7.535535535535535,3.3509313508340433e-11
-2.5,7.551551551551551,3.009139851429011e-11
-2.5,7.567567567567567,2.7015176726699922e-11
-2.5,7.583583583583584,2.4247214400483017e-11
-2.5,7.5995995995996,2.175727451532205e-11
-2.5,7.615615615615615,1.9518018668021308e-11
-2.5,7.631631631631631,1.7504736017363346e-11
-2.5,7.647647647647647,1.5695096899043723e-11
-2.5,7.663663663663664,1.4068928931185349e-11
-2.5,7.67967967967968,1.260801361721593e-11
-2.5,7.6956956956956954,1.1295901623827466e-11
-2.5,7.711711711711711,1.0117745068560143e-11
-2.5,7.727727727727727,9.060145295350778e-12
-2.5,7.743743743743744,8.11101474822213e-12
-2.5,7.75975975975976,7.2594516741022e-12
-2.5,7.7757757757757755,6.4956264964422476e-12
-2.5,7.791791791791791,5.810678802666763e-12
-2.5,7.807807807807807,5.1966239812844764e-12
-2.5,7.823823823823824,4.646268629419784e-12
-2.5,7.83983983983984,4.15313392922554e-12
-2.5,7.8558558558558556,3.711386262701716e-12
-2.5,7.871871871871871,3.315774399421544e-12
-2.5,7.887887887887889,2.961572651049565e-12
-2.5,7.903903903903904,2.644529440798083e-12
-2.5,7.91991991991992,2.3608207855271598e-12
-2.5,7.935935935935936,2.107008233447551e-12
-2.5,7.951951951951951,1.88000084169056e-12
-2.5,7.967967967967969,1.6770208157005649e-12
-2.5,7.983983983983984,1.4955724667872772e-12
-2.5,8.0,1.3334141755262594e-12
-6.0,-8.0,8.99720627974363e-15
-6.0,-7.983983983983984,1.0205511515852589e-14
-6.0,-7.967967967967968,1.1573140937408823e-14
-6.0,-7.951951951951952,1.3120702107983997e-14
-6.0,-7.935935935935936,1.4871414562940925e-14
-6.0,-7.91991991991992,1.6851433856590066e-14
-6.0,-7.903903903903904,1.9090214908129678e-14
-6.0,-7.887887887887888,2.1620919298275382e-14
-6.0,-7.871871871871872,2.4480871705040977e-14
-6.0,-7.8558558558558556,2.771207126385969e-14
-6.0,-7.83983983983984,3.1361764300683885e-14
